Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit;Month;Year
5332;CA-2016-123120;09.04.2016;09.08.2016;Standard Class;CV-12295;Christina VanderZanden;Consumer;United States;New York City;New York;10011;East;OFF-BI-10001460;Office Supplies;Binders;Plastic Binding Combs;61;5;20%;204525;apr;2016
5333;CA-2016-123120;09.04.2016;09.08.2016;Standard Class;CV-12295;Christina VanderZanden;Consumer;United States;New York City;New York;10011;East;OFF-SU-10002503;Office Supplies;Supplies;Acme Preferred Stainless Steel Scissors;23;4;0%;65888;apr;2016
5334;CA-2014-103331;26.08.2014;09.01.2014;Standard Class;KB-16315;Karl Braun;Consumer;United States;Newark;Delaware;19711;East;FUR-FU-10001731;Furniture;Furnishings;Acrylic Self-Standing Desk Frames;25112;4;0%;40584;avq;2014
5335;CA-2014-103331;26.08.2014;09.01.2014;Standard Class;KB-16315;Karl Braun;Consumer;United States;Newark;Delaware;19711;East;OFF-PA-10002160;Office Supplies;Paper;Xerox 1978;17;3;0%;84966;avq;2014
5336;CA-2014-103331;26.08.2014;09.01.2014;Standard Class;KB-16315;Karl Braun;Consumer;United States;Newark;Delaware;19711;East;OFF-PA-10002659;Office Supplies;Paper;Avoid Verbal Orders Carbonless Minifold Book;13940;1;0%;15548;avq;2014
5337;CA-2015-169278;21.05.2015;25.05.2015;Standard Class;ME-18010;Michelle Ellison;Corporate;United States;Seattle;Washington;98105;West;OFF-BI-10001636;Office Supplies;Binders;Ibico Plastic and Wire Spiral Binding Combs;26976;4;20%;87672;may;2015
5338;CA-2017-111577;16.10.2017;21.10.2017;Standard Class;AJ-10780;Anthony Jacobs;Corporate;United States;Scottsdale;Arizona;85254;West;OFF-PA-10000062;Office Supplies;Paper;Green Bar Computer Printout Paper;307776;7;20%;1115688;okt;2017
5339;CA-2015-146486;11.09.2015;14.11.2015;Second Class;DV-13465;Dianna Vittorini;Consumer;United States;Oceanside;New York;11572;East;OFF-ST-10002554;Office Supplies;Storage;Tennsco Industrial Shelving;245;5;0%;4891;sen;2015
5340;CA-2015-146486;11.09.2015;14.11.2015;Second Class;DV-13465;Dianna Vittorini;Consumer;United States;Oceanside;New York;11572;East;OFF-EN-10001509;Office Supplies;Envelopes;Poly String Tie Envelopes;45627;6;0%;57528;sen;2015
5341;CA-2015-146486;11.09.2015;14.11.2015;Second Class;DV-13465;Dianna Vittorini;Consumer;United States;Oceanside;New York;11572;East;TEC-AC-10002018;Technology;Accessories;AmazonBasics 3-Button USB Wired Mouse;14;2;0%;60114;sen;2015
5342;CA-2015-146486;11.09.2015;14.11.2015;Second Class;DV-13465;Dianna Vittorini;Consumer;United States;Oceanside;New York;11572;East;TEC-AC-10002637;Technology;Accessories;Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black);900;5;0%;53997;sen;2015
5343;US-2014-168501;21.11.2014;27.11.2014;Standard Class;JK-15325;Jason Klamczynski;Corporate;United States;Dallas;Texas;75220;Central;OFF-EN-10001509;Office Supplies;Envelopes;Poly String Tie Envelopes;1632;1;20%;1;noy;2014
5344;US-2014-168501;21.11.2014;27.11.2014;Standard Class;JK-15325;Jason Klamczynski;Corporate;United States;Dallas;Texas;75220;Central;TEC-PH-10004922;Technology;Phones;RCA Visys Integrated PBX 8-Line Router;268;5;20%;167475;noy;2014
5345;CA-2015-112053;10.11.2015;13.10.2015;Second Class;SH-20395;Shahid Hopkins;Consumer;United States;Rochester;New York;14609;East;TEC-AC-10002550;Technology;Accessories;Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack;32;1;0%;22365;noy;2015
5346;CA-2017-108539;21.03.2017;23.03.2017;Second Class;SC-20725;Steven Cartwright;Consumer;United States;Los Angeles;California;90045;West;OFF-ST-10003208;Office Supplies;Storage;Adjustable Depth Letter/Legal Cart;726;4;0%;2104936;mar;2017
5347;CA-2017-108539;21.03.2017;23.03.2017;Second Class;SC-20725;Steven Cartwright;Consumer;United States;Los Angeles;California;90045;West;OFF-BI-10003981;Office Supplies;Binders;"Avery Durable Plastic 1"" Binders";10896;3;20%;39498;mar;2017
5348;CA-2017-108539;21.03.2017;23.03.2017;Second Class;SC-20725;Steven Cartwright;Consumer;United States;Los Angeles;California;90045;West;OFF-BI-10001031;Office Supplies;Binders;Pressboard Data Binders by Wilson Jones;8544;2;20%;28836;mar;2017
5349;CA-2015-149811;01.04.2015;01.10.2015;Standard Class;CS-12250;Chris Selesnick;Corporate;United States;Woodbury;Minnesota;55125;Central;OFF-BI-10003676;Office Supplies;Binders;GBC Standard Recycled Report Covers, Clear Plastic Sheets;32;3;0%;155232;apr;2015
5350;CA-2015-149811;01.04.2015;01.10.2015;Standard Class;CS-12250;Chris Selesnick;Corporate;United States;Woodbury;Minnesota;55125;Central;OFF-PA-10004082;Office Supplies;Paper;Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book;40;5;0%;20;apr;2015
5351;US-2017-103814;12.09.2017;16.12.2017;Standard Class;LH-16900;Lena Hernandez;Consumer;United States;Park Ridge;Illinois;60068;Central;OFF-PA-10001019;Office Supplies;Paper;Xerox 1884;143856;9;20%;485514;sen;2017
5352;CA-2016-123932;09.06.2016;09.12.2016;Standard Class;YC-21895;Yoseph Carroll;Corporate;United States;Dallas;Texas;75217;Central;OFF-PA-10004665;Office Supplies;Paper;Advantus Motivational Note Cards;42;4;20%;15196;iyn;2016
5353;CA-2016-123932;09.06.2016;09.12.2016;Standard Class;YC-21895;Yoseph Carroll;Corporate;United States;Dallas;Texas;75217;Central;TEC-PH-10002447;Technology;Phones;AT&T CL83451 4-Handset Telephone;329584;2;20%;370782;iyn;2016
5354;US-2016-101616;09.03.2016;09.06.2016;First Class;CY-12745;Craig Yedwab;Corporate;United States;Monroe;Louisiana;71203;South;OFF-BI-10000014;Office Supplies;Binders;Heavy-Duty E-Z-D Binders;87;8;0%;410216;mar;2016
5355;CA-2014-113768;13.05.2014;19.05.2014;Standard Class;AH-10030;Aaron Hawkins;Corporate;United States;Los Angeles;California;90004;West;FUR-CH-10002439;Furniture;Chairs;Iceberg Nesting Folding Chair, 19w x 6d x 43h;279456;6;20%;209592;may;2014
5356;CA-2014-113768;13.05.2014;19.05.2014;Standard Class;AH-10030;Aaron Hawkins;Corporate;United States;Los Angeles;California;90004;West;OFF-PA-10003063;Office Supplies;Paper;EcoTones Memo Sheets;8;2;0%;30742;may;2014
5357;CA-2016-138037;29.09.2016;10.03.2016;Standard Class;AR-10540;Andy Reiter;Consumer;United States;San Francisco;California;94109;West;OFF-BI-10002982;Office Supplies;Binders;Avery Self-Adhesive Photo Pockets for Polaroid Photos;27;5;20%;9534;sen;2016
5358;CA-2014-150490;08.05.2014;08.11.2014;Standard Class;SS-20590;Sonia Sunley;Consumer;United States;San Francisco;California;94122;West;TEC-AC-10004510;Technology;Accessories;Logitech Desktop MK120 Mouse and keyboard Combo;16;1;0%;1636;may;2014
5359;CA-2014-150490;08.05.2014;08.11.2014;Standard Class;SS-20590;Sonia Sunley;Consumer;United States;San Francisco;California;94122;West;OFF-ST-10000321;Office Supplies;Storage;Akro Stacking Bins;16;2;0%;1;may;2014
5360;CA-2014-150490;08.05.2014;08.11.2014;Standard Class;SS-20590;Sonia Sunley;Consumer;United States;San Francisco;California;94122;West;OFF-AR-10004602;Office Supplies;Art;Boston KS Multi-Size Manual Pencil Sharpener;46;2;0%;128744;may;2014
5361;US-2017-126060;14.04.2017;18.04.2017;Standard Class;DW-13585;Dorothy Wardle;Corporate;United States;Fayetteville;North Carolina;28314;South;FUR-BO-10003433;Furniture;Bookcases;Sauder Cornerstone Collection Library;198272;8;20%;-322192;apr;2017
5362;CA-2017-100951;06.09.2017;06.10.2017;First Class;NC-18625;Noah Childs;Corporate;United States;Dallas;Texas;75217;Central;OFF-ST-10001496;Office Supplies;Storage;Standard Rollaway File with Lock;721;5;20%;54057;sen;2017
5363;CA-2016-122017;29.12.2016;01.02.2017;Standard Class;CD-11920;Carlos Daly;Consumer;United States;Wichita;Kansas;67212;Central;FUR-FU-10000672;Furniture;Furnishings;"Executive Impressions 10"" Spectator Wall Clock";71;6;0%;239904;dek;2016
5364;CA-2016-122017;29.12.2016;01.02.2017;Standard Class;CD-11920;Carlos Daly;Consumer;United States;Wichita;Kansas;67212;Central;OFF-AP-10001293;Office Supplies;Appliances;Belkin 8 Outlet Surge Protector;82;2;0%;229488;dek;2016
5365;CA-2014-123477;18.01.2014;21.01.2014;Second Class;DW-13195;David Wiener;Corporate;United States;Springfield;Oregon;97477;West;OFF-AP-10000692;Office Supplies;Appliances;Fellowes Mighty 8 Compact Surge Protector;64864;4;20%;64864;yan;2014
5366;CA-2016-107790;20.11.2016;24.11.2016;Standard Class;EH-13990;Erica Hackney;Consumer;United States;Houston;Texas;77041;Central;TEC-PH-10004539;Technology;Phones;Wireless Extenders zBoost YX545 SOHO Signal Booster;151192;1;20%;132293;noy;2016
5367;CA-2017-158071;06.10.2017;15.06.2017;Standard Class;BD-11320;Bill Donatelli;Consumer;United States;Seattle;Washington;98103;West;TEC-PH-10002923;Technology;Phones;Logitech B530 USB Headset - headset - Full size, Binaural;88776;3;20%;77679;okt;2017
5368;CA-2017-158071;06.10.2017;15.06.2017;Standard Class;BD-11320;Bill Donatelli;Consumer;United States;Seattle;Washington;98103;West;OFF-LA-10004689;Office Supplies;Labels;Avery 512;20760;4;0%;54332;okt;2017
5369;CA-2017-158071;06.10.2017;15.06.2017;Standard Class;BD-11320;Bill Donatelli;Consumer;United States;Seattle;Washington;98103;West;OFF-ST-10001228;Office Supplies;Storage;Personal File Boxes with Fold-Down Carry Handle;16;1;0%;3895;okt;2017
5370;CA-2017-147403;09.10.2017;13.09.2017;First Class;KH-16630;Ken Heidel;Corporate;United States;Akron;Ohio;44312;East;OFF-PA-10003302;Office Supplies;Paper;Xerox 1906;85056;3;20%;287064;okt;2017
5371;US-2017-136721;04.08.2017;04.12.2017;Standard Class;NH-18610;Nicole Hansen;Corporate;United States;Oak Park;Michigan;48237;Central;FUR-FU-10004665;Furniture;Furnishings;3M Polarizing Task Lamp with Clamp Arm, Light Gray;274;2;0%;712296;avq;2017
5372;US-2017-136721;04.08.2017;04.12.2017;Standard Class;NH-18610;Nicole Hansen;Corporate;United States;Oak Park;Michigan;48237;Central;FUR-FU-10004188;Furniture;Furnishings;Luxo Professional Combination Clamp-On Lamps;307;3;0%;79794;avq;2017
5373;CA-2015-118738;24.10.2015;30.10.2015;Standard Class;AG-10495;Andrew Gjertsen;Corporate;United States;Houston;Texas;77041;Central;OFF-PA-10003177;Office Supplies;Paper;Xerox 1999;15552;3;20%;54432;okt;2015
5374;CA-2015-118738;24.10.2015;30.10.2015;Standard Class;AG-10495;Andrew Gjertsen;Corporate;United States;Houston;Texas;77041;Central;FUR-TA-10002607;Furniture;Tables;KI Conference Tables;347361;7;30%;-694722;okt;2015
5375;CA-2015-118738;24.10.2015;30.10.2015;Standard Class;AG-10495;Andrew Gjertsen;Corporate;United States;Houston;Texas;77041;Central;OFF-PA-10001166;Office Supplies;Paper;Xerox 2;10368;2;20%;36288;okt;2015
5376;CA-2017-134152;27.05.2017;31.05.2017;Standard Class;RP-19855;Roy Phan;Corporate;United States;Seattle;Washington;98103;West;TEC-AC-10004510;Technology;Accessories;Logitech Desktop MK120 Mouse and keyboard Combo;98;6;0%;9816;may;2017
5377;CA-2017-134152;27.05.2017;31.05.2017;Standard Class;RP-19855;Roy Phan;Corporate;United States;Seattle;Washington;98103;West;OFF-AR-10004062;Office Supplies;Art;Staples in misc. colors;31;3;0%;31594;may;2017
5378;CA-2014-125542;12.05.2014;12.07.2014;First Class;NB-18655;Nona Balk;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-EN-10000056;Office Supplies;Envelopes;Cameo Buff Policy Envelopes;348488;7;20%;1176147;may;2014
5379;CA-2014-125542;12.05.2014;12.07.2014;First Class;NB-18655;Nona Balk;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-ST-10001469;Office Supplies;Storage;Fellowes Bankers Box Recycled Super Stor/Drawer;172736;4;20%;-302288;may;2014
5380;CA-2016-136021;14.08.2016;18.08.2016;Standard Class;JM-15580;Jill Matthias;Consumer;United States;Los Angeles;California;90045;West;OFF-PA-10000551;Office Supplies;Paper;Array Memo Cubes;16;3;0%;76146;avq;2016
5381;CA-2016-136021;14.08.2016;18.08.2016;Standard Class;JM-15580;Jill Matthias;Consumer;United States;Los Angeles;California;90045;West;TEC-MA-10000423;Technology;Machines;Texas Instruments TI-34 Scientific Calculator;105552;6;20%;356238;avq;2016
5382;CA-2016-149195;09.05.2016;09.07.2016;Second Class;DM-13525;Don Miller;Corporate;United States;Houston;Texas;77070;Central;OFF-PA-10001870;Office Supplies;Paper;Xerox 202;26;5;20%;9072;may;2016
5383;CA-2016-149195;09.05.2016;09.07.2016;Second Class;DM-13525;Don Miller;Corporate;United States;Houston;Texas;77070;Central;OFF-FA-10001843;Office Supplies;Fasteners;Staples;15808;8;20%;53352;may;2016
5384;CA-2016-149195;09.05.2016;09.07.2016;Second Class;DM-13525;Don Miller;Corporate;United States;Houston;Texas;77070;Central;OFF-PA-10002036;Office Supplies;Paper;Xerox 1930;10368;2;20%;37584;may;2016
5385;CA-2017-161410;26.06.2017;07.03.2017;Standard Class;CC-12220;Chris Cortes;Consumer;United States;Philadelphia;Pennsylvania;19143;East;TEC-PH-10001760;Technology;Phones;Bose SoundLink Bluetooth Speaker;358;3;40%;42;iyn;2017
5386;CA-2017-161410;26.06.2017;07.03.2017;Standard Class;CC-12220;Chris Cortes;Consumer;United States;Philadelphia;Pennsylvania;19143;East;TEC-PH-10000673;Technology;Phones;Plantronics Voyager Pro HD - Bluetooth Headset;545916;14;40%;727888;iyn;2017
5387;CA-2017-152786;03.12.2017;17.03.2017;Standard Class;GA-14725;Guy Armstrong;Consumer;United States;Rogers;Arkansas;72756;South;OFF-BI-10000829;Office Supplies;Binders;Avery Non-Stick Binders;40;9;0%;185886;dek;2017
5388;CA-2017-164707;18.02.2017;21.02.2017;Second Class;CV-12805;Cynthia Voltz;Corporate;United States;Los Angeles;California;90045;West;TEC-PH-10001924;Technology;Phones;iHome FM Clock Radio with Lightning Dock;167976;3;20%;104985;fev;2017
5389;CA-2017-164707;18.02.2017;21.02.2017;Second Class;CV-12805;Cynthia Voltz;Corporate;United States;Los Angeles;California;90045;West;TEC-AC-10004864;Technology;Accessories;Memorex Micro Travel Drive 32 GB;110;3;0%;470979;fev;2017
5390;CA-2017-164707;18.02.2017;21.02.2017;Second Class;CV-12805;Cynthia Voltz;Corporate;United States;Los Angeles;California;90045;West;OFF-LA-10004345;Office Supplies;Labels;Avery 493;30195;2;0%;48118;fev;2017
5391;CA-2017-163874;11.10.2017;11.12.2017;Second Class;NC-18535;Nick Crebassa;Corporate;United States;Seattle;Washington;98105;West;OFF-BI-10000088;Office Supplies;Binders;GBC Imprintable Covers;26352;3;20%;95526;okt;2017
5392;US-2014-123183;19.11.2014;25.11.2014;Standard Class;GR-14560;Georgia Rosenberg;Corporate;United States;Wilmington;Delaware;19805;East;OFF-LA-10002787;Office Supplies;Labels;Avery 480;46164;6;0%;46244;noy;2014
5393;US-2014-123183;19.11.2014;25.11.2014;Standard Class;GR-14560;Georgia Rosenberg;Corporate;United States;Wilmington;Delaware;19805;East;OFF-LA-10001569;Office Supplies;Labels;Avery 499;35309;2;0%;45816;noy;2014
5394;US-2014-123183;19.11.2014;25.11.2014;Standard Class;GR-14560;Georgia Rosenberg;Corporate;United States;Wilmington;Delaware;19805;East;OFF-BI-10002429;Office Supplies;Binders;Premier Elliptical Ring Binder, Black;213;7;0%;1022784;noy;2014
5395;US-2014-123183;19.11.2014;25.11.2014;Standard Class;GR-14560;Georgia Rosenberg;Corporate;United States;Wilmington;Delaware;19805;East;FUR-BO-10000362;Furniture;Bookcases;Sauder Inglewood Library Bookcases;1026;6;0%;2359524;noy;2014
5396;CA-2014-104829;18.11.2014;21.11.2014;Second Class;JG-15805;John Grady;Corporate;United States;Provo;Utah;84604;West;OFF-PA-10003016;Office Supplies;Paper;"Adams ""While You Were Out"" Message Pads";22;7;0%;9891;noy;2014
5397;US-2016-147340;24.09.2016;24.09.2016;Same Day;EB-13750;Edward Becker;Corporate;United States;San Francisco;California;94110;West;FUR-FU-10002501;Furniture;Furnishings;Nu-Dell Executive Frame;63;5;0%;23384;sen;2016
5398;CA-2016-145492;20.11.2016;27.11.2016;Standard Class;MC-17605;Matt Connell;Corporate;United States;Los Angeles;California;90004;West;OFF-AP-10003622;Office Supplies;Appliances;Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack;39;12;0%;11628;noy;2016
5399;CA-2016-163202;27.09.2016;10.02.2016;Standard Class;BM-11650;Brian Moss;Corporate;United States;Lancaster;Ohio;43130;East;OFF-BI-10002764;Office Supplies;Binders;Recycled Pressboard Report Cover with Reinforced Top Hinge;2907;3;70%;-20349;sen;2016
5400;CA-2016-117681;04.09.2016;14.04.2016;Standard Class;HF-14995;Herbert Flentye;Consumer;United States;Los Angeles;California;90004;West;FUR-BO-10001798;Furniture;Bookcases;Bush Somerset Collection Bookcase;556665;5;15%;6549;sen;2016
5401;CA-2017-132262;21.09.2017;23.09.2017;First Class;ML-18265;Muhammed Lee;Consumer;United States;Seattle;Washington;98103;West;TEC-AC-10000158;Technology;Accessories;Sony 64GB Class 10 Micro SDHC R40 Memory Card;72;2;0%;151158;sen;2017
5402;CA-2017-132262;21.09.2017;23.09.2017;First Class;ML-18265;Muhammed Lee;Consumer;United States;Seattle;Washington;98103;West;TEC-AC-10000303;Technology;Accessories;Logitech M510 Wireless Mouse;80;2;0%;263934;sen;2017
5403;CA-2017-123043;24.08.2017;29.08.2017;Standard Class;AH-10195;Alan Haines;Corporate;United States;New York City;New York;10024;East;OFF-BI-10003910;Office Supplies;Binders;DXL Angle-View Binders with Locking Rings by Samsill;24672;4;20%;26115;avq;2017
5404;CA-2017-123043;24.08.2017;29.08.2017;Standard Class;AH-10195;Alan Haines;Corporate;United States;New York City;New York;10024;East;OFF-BI-10000138;Office Supplies;Binders;Acco Translucent Poly Ring Binders;3744;1;20%;13104;avq;2017
5405;US-2016-143280;22.02.2016;26.02.2016;Standard Class;TZ-21580;Tracy Zic;Consumer;United States;Los Angeles;California;90045;West;TEC-PH-10002398;Technology;Phones;AT&T 1070 Corded Phone;446;5;20%;55745;fev;2016
5406;US-2016-143280;22.02.2016;26.02.2016;Standard Class;TZ-21580;Tracy Zic;Consumer;United States;Los Angeles;California;90045;West;TEC-AC-10003399;Technology;Accessories;Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive;36;1;0%;152208;fev;2016
5407;US-2016-143280;22.02.2016;26.02.2016;Standard Class;TZ-21580;Tracy Zic;Consumer;United States;Los Angeles;California;90045;West;OFF-FA-10000992;Office Supplies;Fasteners;Acco Clips to Go Binder Clips, 24 Clips in Two Sizes;24016;3;0%;50055;fev;2016
5408;CA-2017-108854;12.08.2017;14.12.2017;Standard Class;DM-13345;Denise Monton;Corporate;United States;San Francisco;California;94109;West;OFF-PA-10003022;Office Supplies;Paper;Standard Line “While You Were Out” Hardbound Telephone Message Book;88;4;0%;404432;avq;2017
5409;CA-2017-108854;12.08.2017;14.12.2017;Standard Class;DM-13345;Denise Monton;Corporate;United States;San Francisco;California;94109;West;OFF-BI-10002854;Office Supplies;Binders;Performers Binder/Pad Holder, Black;22424;1;20%;8409;avq;2017
5410;CA-2017-108854;12.08.2017;14.12.2017;Standard Class;DM-13345;Denise Monton;Corporate;United States;San Francisco;California;94109;West;OFF-BI-10001670;Office Supplies;Binders;Vinyl Sectional Post Binders;90;3;20%;34;avq;2017
5411;CA-2017-108854;12.08.2017;14.12.2017;Standard Class;DM-13345;Denise Monton;Corporate;United States;San Francisco;California;94109;West;OFF-ST-10001837;Office Supplies;Storage;SAFCO Mobile Desk Side File, Wire Frame;43;1;0%;111176;avq;2017
5412;CA-2017-166856;18.09.2017;22.09.2017;Standard Class;TS-21505;Tony Sayre;Consumer;United States;Clovis;New Mexico;88101;West;OFF-BI-10002012;Office Supplies;Binders;Wilson Jones Easy Flow II Sheet Lifters;46244;7;20%;3528;sen;2017
5413;CA-2017-166856;18.09.2017;22.09.2017;Standard Class;TS-21505;Tony Sayre;Consumer;United States;Clovis;New Mexico;88101;West;TEC-AC-10004992;Technology;Accessories;Kingston Digital DataTraveler 64GB USB 2.0;101;3;0%;81072;sen;2017
5414;CA-2016-153157;09.11.2016;14.09.2016;First Class;TB-21625;Trudy Brown;Consumer;United States;Wichita;Kansas;67212;Central;TEC-PH-10003171;Technology;Phones;Plantronics Encore H101 Dual Earpieces Headset;225;5;0%;63;noy;2016
